median_annual_salary_gbp,SuperSkill_Basic_Data_Science,SuperSkill_BI_DataViz,SuperSkill_Statistical_Analysis_Reporting,SuperSkill_Cloud-Enabled_AI_BI,SuperSkill_SQL_Analytics_&_Automation,SuperSkill_AI_Cloud_Excel,SuperSkill_Cloud_Augmented_Analysis,SuperSkill_Cloud_Analytics_Econometrics,SuperSkill_Python_Data_Products,SuperSkill_Cloud_Engineering_MLOps,SuperSkill_BI_&_DataViz,SuperSkill_R_StatScience_&_BI,region_East Midlands (England),region_East of England,region_Isle of Man,region_London,region_North East (England),region_North West (England),region_Northern Ireland,region_Remote,region_Scotland,region_South East (England),region_South West (England),region_Wales,region_Yorkshire and The Humber,kmeans_job_archetype_AI Strategist,kmeans_job_archetype_BI Visualization Specialist (Power BI Focus),kmeans_job_archetype_Classic Data Scientist (Stats & Modeling Focus),kmeans_job_archetype_Cloud & Data Engineer,kmeans_job_archetype_Machine Learning & AI Specialist,kmeans_job_archetype_Noise / General Business Role,kmeans_job_archetype_SQL Developer,seniority_Manager/Director,seniority_Mid-Level,seniority_Senior
55000.0,1.9995297317381673,0.218095478009086,0.20799493479265146,0.7201726337080158,-0.9708562863587196,-0.5025799253241855,-0.1762407955486383,0.03533093904357741,0.07273154512806461,0.22382581332464407,0.8066406091462308,-0.15570351757998016,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
55000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
55000.0,-0.3068967513757592,0.361105889736151,-0.1290545282984729,0.5289790472864357,-0.7687951430158068,-0.11486747773279833,-0.25008461144985394,0.5515070685505056,0.06794293225109393,0.34924580039024844,-0.2827134685815431,-0.2004239168858339,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
55000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
27500.0,0.5330417893079251,0.7309730231482932,-0.052727455310513816,0.03178304953307068,0.327444437433247,0.05951113968257399,-0.4879311045223955,0.042729079044681914,0.37512888146416384,0.36747277076483476,0.02269568738381539,-0.20027841863798956,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
35000.0,-0.13293213775860657,0.5628983798492077,-0.19981156803170264,0.10365807253911405,0.6266192217354797,-0.2717619708767369,0.0904845926589756,0.06393737746479151,0.039666938566831386,-0.2869990804833635,0.0248685800869693,-0.12006512162536553,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
53716.5,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
41000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
60000.0,0.8893995954142739,-1.087241032292852,-0.455247264993307,-0.1590472730356933,0.029002000968040446,0.6686911486271954,-0.011953917718802012,0.19943482246652017,-0.4077024819753341,-0.3626092170841763,0.6309576088867989,-0.23371516447222243,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
41250.0,-0.5832739980159122,0.007486175508951018,-0.1391587280358575,-0.14265307379772357,0.06747067661614481,-0.06982424287673467,-0.0903453333623061,0.06236199247877526,0.07300454659429098,-0.204390007182305,0.006575720006586943,-0.21688124438454512,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
55000.0,-0.23699866721533636,0.1577740689499111,-0.8685140577682577,0.1289991314019321,-0.7407438065009772,-0.018165659408302823,0.28875808646183876,0.443660033182001,0.06510676805568963,-0.3238259391625567,0.1776234027392214,0.020689760592782193,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
50000.0,0.008637055789606052,0.64520177424958,-0.3989252620015873,0.4094268514186754,0.050108535565952246,-0.3815519577350345,0.22425013369029037,0.5284221919973201,-0.04940232897895367,0.04461547037498043,-0.28350476017841697,0.008243790935595734,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
50000.0,0.008637055789606052,0.64520177424958,-0.3989252620015873,0.4094268514186754,0.050108535565952246,-0.3815519577350345,0.22425013369029037,0.5284221919973201,-0.04940232897895367,0.04461547037498043,-0.28350476017841697,0.008243790935595734,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
50000.0,1.2555080483488361,0.9661424939368856,-0.37566618277294533,0.1649679103668319,-0.7194984478786441,0.18101930506145433,-0.529965368593036,0.41631219148349685,0.25304916565673685,0.07604258919544371,0.023225655219299028,0.852065118374594,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
50000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
46000.0,0.3982337362159847,0.4596567033214657,-0.26194534901778305,-0.33408029267152717,0.5871995708956713,-0.005235612319659966,-0.1944262854035328,0.018068817505480204,0.2911212282615758,0.14545151405062523,0.0036115357065592234,-0.0884268335757395,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
45000.0,-0.14400341326683386,0.5138745437417533,-0.08853627659626176,0.13259325028136706,0.5185683976655705,-0.2863080555925434,0.09416800573517176,-0.02182726814717033,-0.057598395786387285,-0.04172705932470596,0.03670060235982252,0.1175962691441702,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
40000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
37390.5,0.12395659128056535,0.9025323019721071,0.285821945900056,0.6256155029617188,0.09592231591002856,-0.1403261706374726,-0.44766070357444876,-0.248034667513337,-0.05138319168719614,0.1444892406103002,0.1995624814933297,0.17167423611346358,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
36925.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
35250.0,0.23977014011070819,-0.8514080509706484,0.5420699718322205,-0.07394092142586467,-0.11242686747355465,-0.5903266074440304,0.24991351038024287,-0.019653451434394464,0.17235033976617967,0.2997551819317325,-0.31010464080808375,0.808861963186668,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
35000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
75000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
27500.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
27000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
25000.0,0.023884639034289612,0.9720668049179962,0.5511343620858886,0.497635619750902,0.16140731427913363,0.3893529729943793,0.35878195999987306,-0.047974215212438075,0.15416870508707914,0.26984589557648136,-0.049510246413202404,-0.04079190894929254,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
17000.0,-0.303714112478738,0.03423312369001173,0.7612774934415183,-0.3260325688084247,-0.21780177452872307,0.3656306404921882,0.5906085094408097,0.2721686295025244,-0.32721814658201864,-0.15492172317099784,0.22270449111808394,-0.3463395609680873,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
15900.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
60000.0,0.8454399520341611,0.2753884997598458,0.17501592557857296,-0.09762403393412356,0.1515827883291565,-0.540672139288518,-0.2515812717649949,-0.5409591937603121,0.7259071084806292,-0.10752532249760555,0.007149998672862531,-0.2917222124745496,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
50000.0,-0.5612652743149564,0.145338280750912,0.4025693083744645,-0.11453886879053347,-0.13798609737777692,0.5265439489921476,0.471456853097454,-0.07420986173765604,0.10349865991195077,0.13043371216333033,-0.08688725817084092,-0.025756446646222078,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
54000.0,0.6382021983716879,-0.7696080931625764,0.10355015802303419,-0.5554319181261709,0.08177948219032796,0.0702934534116039,-0.09411859516673393,0.24468536565674254,-0.5809408565175188,0.6174443501822369,0.28119631537281287,-0.5153978449145524,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
55000.0,-0.4644202509092983,0.12063113328652697,0.17889052167758523,-0.0008089601776885974,-0.19101015474246336,0.04354054504280103,-0.2691983214941167,-0.28684509503256395,-0.11452539801828206,0.058549719843333244,0.20142043091666875,0.09214347109623452,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
27000.0,0.4093050117242121,0.5086805394289199,-0.37322064045322395,-0.36301547041378024,0.6952503949655805,0.009310472396146574,-0.19810969847972892,0.10383346311744206,0.3883865626147945,-0.09982050710803228,-0.008220486566293993,-0.32608822434527523,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
25000.0,-0.019367853077546404,0.08361276213506294,-0.1344043617158755,0.6172943884682227,0.7232498428131585,0.09779125183128196,-0.03726206686716288,0.035197307424662275,-0.00873396148757143,-0.5535092366923166,-0.14264314059425676,0.08877830443523321,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
30000.0,-0.2707934427120907,0.31794445682275074,-0.17911836144773474,0.054686016559314765,-0.5796071083310937,0.5310342243950232,0.6455492511463633,0.4064469063754204,0.01664670524371632,0.04022642074539832,-0.4369495072877546,-0.43728098437391444,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
60000.0,0.2876336216835129,0.5442424583199584,0.5426287627802826,0.0835110794664021,0.20429084903387607,-0.41549315646797336,-0.08941543773730075,0.08229032649418479,-0.5537981296100133,-0.39546548281111626,0.5521930148031866,-0.42889582776379537,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
55000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
50000.0,-0.5381290490497402,-0.01816650613219517,-0.12025327005426889,-0.10713424962013225,-0.04212969010568546,-0.08823468446429138,-0.052384742214932604,0.026074299250036796,-0.004682797071533216,0.0015914659517717172,0.1215700452029432,-0.07333979224404305,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
50000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
60000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
27500.0,0.4093050117242121,0.5086805394289199,-0.37322064045322395,-0.36301547041378024,0.6952503949655805,0.009310472396146574,-0.19810969847972892,0.10383346311744206,0.3883865626147945,-0.09982050710803228,-0.008220486566293993,-0.32608822434527523,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
24500.0,-0.13615906659922422,0.6077257353307115,-0.15817793854274922,0.08940809794114227,0.6390801627398982,-0.22508623119423157,0.15627208164172673,0.051362596470782534,0.027194777410873876,-0.2335264178371794,0.06410354126794689,-0.21463134894566505,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
105000.0,1.0046848072415753,0.587863192105756,-1.347566608362282,-0.10618607571580264,-0.5134312622433301,0.14687523098403654,0.3985244401619733,0.08571831431295428,-0.04407264659647085,-0.051820404125909665,0.005386268156983752,0.15264522610154688,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
40000.0,-0.5832739980159122,0.007486175508951018,-0.1391587280358575,-0.14265307379772357,0.06747067661614481,-0.06982424287673467,-0.0903453333623061,0.06236199247877526,0.07300454659429098,-0.204390007182305,0.006575720006586943,-0.21688124438454512,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
55000.0,-0.13293213775860657,0.5628983798492077,-0.19981156803170264,0.10365807253911405,0.6266192217354797,-0.2717619708767369,0.0904845926589756,0.06393737746479151,0.039666938566831386,-0.2869990804833635,0.0248685800869693,-0.12006512162536553,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
26250.0,-0.5420251270866187,0.1379593936397626,0.5268080708131592,-0.2099376044697119,-0.1679028713097585,0.5361991033065735,0.5332085245798267,0.039148311196976815,0.061334276878557845,-0.011305519346810476,-0.049405193678785826,-0.03450787843355596,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
52500.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
52500.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
50000.0,0.040578289538933054,-0.028823873813632744,-0.4914966514204003,-0.7235189789734162,0.16449024364446818,0.31484673481326575,-0.3692065324783973,-0.01681156628321154,0.30709815847919153,-0.15447070690001136,-0.15953253614885357,-0.630956467994539,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
55000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
60000.0,0.9501952551052295,0.49470219064472265,-1.0124300840454394,-0.5906885679893052,0.08622666895458517,0.30618958696718335,0.2570337847002401,-0.8113963296019806,-0.5003964333376468,-0.21351099994544478,-0.22288796472067815,-0.0681890042040518,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
55000.0,-0.009195360174893419,0.7851908635685808,0.1206816171110075,0.49845659248596497,0.2588132642031462,-0.22156130359030948,-0.19933681338369086,0.0028329933920313785,0.026409257416200715,0.18029419738950353,0.055784754037078686,0.005744684081920172,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
55000.0,0.31669726553299227,0.12559220647988853,0.18023236703540116,-0.9899662065501273,-0.008753160181195895,0.9143754603555663,0.016098447201139093,0.17553395775327665,0.39846811798464127,-0.20110830152296955,-0.5791229789525364,-0.028650081022038774,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
55000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
55000.0,-0.07671591328420735,0.5862695343155157,-0.2921814014855549,0.11024171897445237,0.6250696790835585,-0.2756263277484871,0.12476177073015293,0.11341432984801487,0.059244929254225864,-0.32628962850794424,0.12803088301047236,-0.2141850602543992,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
60000.0,-0.5975722023647572,0.0032896948830006337,0.013750192888536752,-0.12796787065344234,-0.028119206449345704,-0.03769458791003585,-0.02087443130335881,-0.035977434127195555,-0.0367329489148852,0.09435467662253659,0.05764270346041775,-0.07378608093530889,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
35000.0,-0.5612652743149564,0.145338280750912,0.4025693083744645,-0.11453886879053347,-0.13798609737777692,0.5265439489921476,0.471456853097454,-0.07420986173765604,0.10349865991195077,0.13043371216333033,-0.08688725817084092,-0.025756446646222078,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
84014.22,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
62726.2,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
60000.0,-0.00345918120508637,0.5308961364417764,-0.31337562005812086,0.1512824759653374,0.3614669373983036,-0.24879577134606642,0.2224488980548929,0.04957857782480268,-0.0639507265736815,-0.13103608394255165,0.2059437327590875,0.0977841301934673,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
40000.0,-0.009195360174893419,0.7851908635685808,0.1206816171110075,0.49845659248596497,0.2588132642031462,-0.22156130359030948,-0.19933681338369086,0.0028329933920313785,0.026409257416200715,0.18029419738950353,0.055784754037078686,0.005744684081920172,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
40000.0,0.5421916617570528,1.2283330435266264,0.08019051493532747,0.8774393001810364,-0.8052505805036312,0.5467999014766399,0.5686690022080466,0.09757352907757959,0.03445862916204971,0.09086245013048341,0.2582361627304176,0.408947271220738,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
40000.0,-0.459537220432199,0.22977865922832427,0.18133445710685261,0.2521454461491273,-0.30033528091618855,-0.019623575590307252,-0.3801667394049726,0.001257608406015128,0.05974686544366031,0.262903270690562,0.03749189395669633,-0.09107143867725942,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
51250.0,0.6247241325312096,-1.2920647187058762,-0.011754612982625555,0.22872036389501998,0.23227566817831058,0.06167748223407485,-0.07640457223155536,-0.18100288734302933,0.6403437345614186,0.135083427435932,-0.20116300701675913,-0.1210607074070513,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
60500.0,-0.009195360174893419,0.7851908635685808,0.1206816171110075,0.49845659248596497,0.2588132642031462,-0.22156130359030948,-0.19933681338369086,0.0028329933920313785,0.026409257416200715,0.18029419738950353,0.055784754037078686,0.005744684081920172,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
40000.0,-0.459537220432199,0.22977865922832427,0.18133445710685261,0.2521454461491273,-0.30033528091618855,-0.019623575590307252,-0.3801667394049726,0.001257608406015128,0.05974686544366031,0.262903270690562,0.03749189395669633,-0.09107143867725942,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
47000.0,0.14344510888154638,0.9165180940764076,-0.189707368294318,0.7752901936232733,-0.20964659789647205,-0.3168052057328006,-0.06925468542857222,0.5530824535365219,0.03460532422363434,0.26663672708918995,-0.2644206085011608,-0.10360779412665433,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
55000.0,-0.009195360174893419,0.7851908635685808,0.1206816171110075,0.49845659248596497,0.2588132642031462,-0.22156130359030948,-0.19933681338369086,0.0028329933920313785,0.026409257416200715,0.18029419738950353,0.055784754037078686,0.005744684081920172,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
26000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
26000.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
55000.0,-0.3788949653793371,0.03318281306162282,0.35511726563902707,-0.07359239772276481,-0.32662854866627244,-0.09948877256523722,-0.3953654585301969,-0.09174497266050353,-0.14837730007503783,-0.26124476290876103,0.2332515735876967,-0.10753107467794812,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
60000.0,-0.5644922031555741,0.1901656362324159,0.44420293786341786,-0.12878884338850527,-0.12552515637335832,0.573219688674653,0.5372443420802051,-0.08678464273166502,0.09102649875599327,0.18390637480951438,-0.04765229698986335,-0.1203226739665216,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
90000.0,-0.04103684853309364,-0.04673166491133669,-0.3125678004573788,-0.6093266167506178,0.13610184984624563,0.2112482003961488,-0.3789396245010106,0.1022580781314258,0.4217241706422541,-0.017211433806973785,-0.02651334664667635,-0.4229043471044548,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
50000.0,-0.1472303421074515,0.5587018992232572,-0.04690264710730837,0.11834327568339525,0.5310293386699891,-0.23963231591003809,0.1599554947179229,-0.03440204914117931,-0.07007055694234479,0.011745603321478101,0.07593556354080011,0.023030041823870688,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
60000.0,0.3052384822674822,0.1035562285296234,-1.0419231301897791,-0.3376744115509622,-0.6721126332708763,0.26290678386458066,0.00016379532313418044,0.48355611883465155,0.41382639210365274,-0.13664736578722553,0.1445343360859581,-0.18533334212712751,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
104000.0,-0.469709713334852,-0.47179944220519365,-0.07375152172003038,0.3709832421313851,0.16410129769382367,0.2997289798312842,-0.21809199288844458,0.03362192243864602,0.024603646539888165,-0.470900163391258,-0.16093600067463912,-0.008037818323946365,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
30000.0,0.6849148308959232,0.5271724395848082,-1.0343371694328551,-0.43897839243102066,0.32530982572876993,0.26090909451259614,0.13145475886631403,-0.14625438439012478,0.4375229957309244,-0.37555546775670107,0.625656673025595,-0.004961038311517722,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
42500.0,0.15703659048974838,1.0894082433215226,0.7162746908749371,0.6247945302266558,-0.001483634013984013,0.47058810594721623,0.11045806980911521,-0.29884187611780644,0.07637625598368229,0.234040938797278,0.0942674810430486,0.12513764308225087,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
38816.43,0.07252743614796653,-0.5260172826254814,-0.2471605941415517,-0.09569030082150914,0.23273247092392452,0.5808014231041676,-0.5066862840271491,0.07351800809129656,0.3733232705878513,-0.28372159001592684,-0.19402506732790242,-0.21406092104385607,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
55000.0,0.1400675843470922,0.026887497104445518,-0.0574359372249746,0.4001037362455253,0.7060198320799139,-0.28800604159759624,0.2109943318085237,0.04573211884377486,-0.27718748434650575,0.5077784837143483,0.19385767351690222,0.2796537777418516,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
36750.0,-0.5943452735241395,-0.04153766059850325,-0.027883436600416638,-0.11371789605547056,-0.04058014745376431,-0.08437032759254118,-0.08666192028610994,-0.02340265313318658,-0.024260787758927694,0.04088201397635253,0.018407742279440163,0.02078014638499063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
